typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20130101","2013","52","2013","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50340","false","-1","N/A",,"false","50340","false",,"false","19666",,"19666","0","true","false",
"C","A","20130101","2013","52","2013","324","GIN","Guinea","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15305815155","false","-1","N/A",,"false","15305815155","false",,"false",,"432484187","432484187","0","true","false",
"C","A","20130101","2013","52","2013","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","H3","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false","36",,"36","0","true","false",
"C","A","20130101","2013","52","2013","328","GUY","Guyana","X","Export","0","W00","World","0","W00","World","H3","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1678988479","false","-1","N/A",,"false","1678988479","false",,"false",,"133359536","133359536","0","true","false",
"C","A","20130101","2013","52","2013","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","146253559","false","-1","N/A",,"false","146253559","false",,"false","10679335",,"10679335","0","true","false",
"C","A","20130101","2013","52","2013","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","547830","false","-1","N/A",,"false","547830","false",,"false",,"42724","42724","0","true","false",
"C","A","20130101","2013","52","2013","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","880329","false","-1","N/A",,"false","880329","false",,"false","600282",,"600282","0","true","false",
"C","A","20130101","2013","52","2013","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57023777090","false","-1","N/A",,"false","57023777090","false",,"false",,"1349684797","1349684797","0","true","false",
"C","A","20130101","2013","52","2013","364","IRN","Iran","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","27021200","false","8","kg","27021200","false","27021200","false","0","false","13743321.29",,"13743321.29","0","false","true",
"C","A","20130101","2013","52","2013","364","IRN","Iran","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","10558700","false","8","kg","10558700","false","10558700","false","0","false",,"105588","105588","0","false","true",
"C","A","20130101","2013","52","2013","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4434993710","false","8","kg","4434993710","false","4434993710","false","0","false","204789145.713","0","204789145.713","0","false","true",
"C","A","20130101","2013","52","2013","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","0","2.656","2.656","0","false","true",
"C","A","20130101","2013","52","2013","376","ISR","Israel","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","408128","false","-1","N/A",,"false","408128","false",,"false","522000",,"522000","0","true","false",
"C","A","20130101","2013","52","2013","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2628","true","-1","N/A",,"false","2628","true",,"false",,"1000","1000","6","true","false",
"C","A","20130101","2013","52","2013","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31679377","false","-1","N/A",,"true","31679377","false",,"false","15182129",,"15182129","0","false","false",
"C","A","20130101","2013","52","2013","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170241880","false","-1","N/A",,"true","170241880","false",,"false",,"8364303","8364303","0","false","false",
"C","A","20130101","2013","52","2013","384","CIV","Côte d'Ivoire","X","Export","0","W00","World","0","W00","World","H3","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31","false","8","kg","31","false","31","false","0","false",,"1375.229","1375.229","0","false","true",
"C","A","20130101","2013","52","2013","388","JAM","Jamaica","M","Import","0","W00","World","0","W00","World","H3","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48","false","-1","N/A",,"false","48","false",,"false","1109",,"1109","0","true","false",
"C","A","20130101","2013","52","2013","388","JAM","Jamaica","X","Export","0","W00","World","0","W00","World","H3","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4706375000","false","-1","N/A",,"false","4706375000","false",,"false",,"129394477","129394477","0","true","false",
"C","A","20130101","2013","52","2013","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","535713992","false","-1","N/A",,"false","535713992","false",,"false","46873448",,"46873448","0","true","false",
"C","A","20130101","2013","52","2013","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73000","false","-1","N/A",,"false","73000","false",,"false","366518",,"366518","0","true","false",
"C","A","20130101","2013","52","2013","400","JOR","Jordan","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91476","false","-1","N/A",,"false","91476","false",,"false","239917",,"239917","0","true","false",
"C","A","20130101","2013","52","2013","404","KEN","Kenya","M","Import","0","W00","World","0","W00","World","H3","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37300000","false","-1","N/A",,"false","37300000","false",,"false","1692657",,"1692657","0","true","false",
"C","A","20130101","2013","52","2013","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","411875607","true","-1","N/A",,"false","411875607","true",,"false","34613356",,"34613356","6","true","false",
"C","A","20130101","2013","52","2013","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28270","false","-1","N/A",,"false","28270","false",,"false",,"8347","8347","0","true","false",
"C","A","20130101","2013","52","2013","414","KWT","Kuwait","M","Import","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","228476","false","-1","N/A",,"false","228476","false",,"false","178663",,"178663","0","true","false",
"C","A","20130101","2013","52","2013","418","LAO","Lao People's Dem. Rep.","X","Export","0","W00","World","0","W00","World","H4","HS","true","2606","Aluminium ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1453883","true","-1","N/A",,"false","1453883","true",,"false",,"553260","553260","6","true","false",
